ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1534	"ENSG00000131002.7"	"TXLNG2P"	chrY	+	21757900	21758020	21755284	21755479	21759476	21759551
1549	"ENSG00000183878.11"	"UTY"	chrY	-	15447442	15448215	15438100	15438230	15466882	15467278
1556	"ENSG00000067048.12"	"DDX3Y"	chrY	+	15027794	15027939	15027407	15027686	15028172	15028265
1572	"ENSG00000129824.11"	"RPS4Y1"	chrY	+	2713686	2713784	2712117	2712298	2722640	2722812
1589	"ENSG00000185973.6"	"TMLHE"	chrX	-	154722017	154722156	154719775	154721327	154736558	154736795
1592	"ENSG00000214827.5"	"MTCP1"	chrX	-	154293893	154294064	154293760	154293812	154298968	154299411
1596	"ENSG00000165775.13"	"FUNDC2"	chrX	+	154274783	154274859	154261677	154261828	154282869	154282956
1598	"ENSG00000165775.13"	"FUNDC2"	chrX	+	154279944	154280076	154261253	154261828	154282869	154282888
1599	"ENSG00000165775.13"	"FUNDC2"	chrX	+	154279944	154280076	154274783	154274859	154282869	154282888
1602	"ENSG00000126903.11"	"SLC10A3"	chrX	-	153718280	153718366	153715649	153717421	153718932	153718967
1603	"ENSG00000126903.11"	"SLC10A3"	chrX	-	153718645	153718697	153715681	153717421	153718932	153718953
1608	"ENSG00000203879.7"	"GDI1"	chrX	+	153670457	153670602	153668870	153670141	153670720	153670775
1618	"ENSG00000089820.11"	"ARHGAP4"	chrX	-	153176582	153176643	153176375	153176453	153178153	153178191
1619	"ENSG00000089820.11"	"ARHGAP4"	chrX	-	153178153	153178256	153176582	153176643	153178477	153178505
1620	"ENSG00000089820.11"	"ARHGAP4"	chrX	-	153178671	153178756	153178477	153178505	153178862	153179054
1628	"ENSG00000180879.9"	"SSR4"	chrX	+	153063179	153063269	153061888	153062007	153063525	153063591
1670	"ENSG00000241769.3"	"LINC00893"	chrX	-	148617705	148617787	148615631	148615906	148619164	148619310
1673	"ENSG00000241769.3"	"LINC00893"	chrX	-	148619164	148619310	148615631	148615906	148619646	148619704
1677	"ENSG00000241489.3"	"IDS"	chrX	-	148579637	148579838	148577876	148578047	148582479	148582568
1682	"ENSG00000010404.13"	"IDS"	chrX	-	148584841	148585019	148582479	148582568	148585686	148585749
1683	"ENSG00000010404.13"	"IDS"	chrX	-	148585686	148585823	148582479	148582568	148610903	148610965
1684	"ENSG00000102081.9"	"FMR1"	chrX	+	147007057	147007151	147003450	147003503	147009839	147009911
1694	"ENSG00000241150.1"	"RP11-308D16.2"	chrX	+	136079447	136079559	136077005	136077154	136084483	136084652
1717	"ENSG00000156500.10"	"FAM122C"	chrX	+	133981412	133981505	133979376	133979431	133986829	133986926
1719	"ENSG00000156500.10"	"FAM122C"	chrX	+	133983196	133983258	133981412	133981505	133986829	133986926
1720	"ENSG00000156500.10"	"FAM122C"	chrX	+	133986829	133986926	133981412	133981505	133988120	133988213
1753	"ENSG00000232119.3"	"MCTS1"	chrX	+	119739933	119740031	119739258	119739414	119742079	119742213
1754	"ENSG00000232119.3"	"MCTS1"	chrX	+	119742079	119742318	119739933	119740031	119746037	119746242
1755	"ENSG00000232119.3"	"MCTS1"	chrX	+	119744865	119744933	119742079	119742318	119746037	119746167
1768	"ENSG00000131725.9"	"WDR44"	chrX	+	117570664	117570787	117566743	117566857	117575330	117575522
1781	"ENSG00000101901.6"	"ALG13"	chrX	+	110971412	110971533	110970841	110970998	110973622	110973655
1787	"ENSG00000068366.15"	"ACSL4"	chrX	-	108939372	108939425	108926364	108926601	108976367	108976442
1790	"ENSG00000101888.7"	"NXT2"	chrX	+	108781273	108781360	108780104	108780250	108784703	108784848
1801	"ENSG00000089682.12"	"RBM41"	chrX	-	106331964	106332069	106312539	106312632	106356626	106356698
1812	"ENSG00000123562.12"	"MORF4L2"	chrX	-	102933426	102933548	102931753	102931979	102940098	102940188
1816	"ENSG00000123562.12"	"MORF4L2"	chrX	-	102939608	102939657	102933426	102933548	102940098	102940188
1825	"ENSG00000223546.2"	"LINC00630"	chrX	+	102071919	102072010	102024145	102024269	102080920	102081097
1838	"ENSG00000271147.3"	"RP4-769N13.6"	chrX	+	101894327	101894461	101860409	101860581	101904881	101905073
1844	"ENSG00000184867.9"	"ARMCX2"	chrX	-	100913446	100913555	100913058	100913128	100914742	100914821
1845	"ENSG00000184867.9"	"ARMCX2"	chrX	-	100914061	100914122	100913446	100913555	100914742	100914829
1847	"ENSG00000184867.9"	"ARMCX2"	chrX	-	100914061	100914134	100913446	100913555	100914742	100914819
1851	"ENSG00000102401.15"	"ARMCX3"	chrX	+	100878775	100878883	100877786	100878266	100879147	100879208
1852	"ENSG00000102401.15"	"ARMCX3"	chrX	+	100878803	100878883	100878078	100878266	100879147	100879208
1919	"ENSG00000147162.9"	"OGT"	chrX	+	70781624	70781750	70779437	70779527	70782696	70782867
1920	"ENSG00000147162.9"	"OGT"	chrX	+	70782979	70783096	70782696	70782867	70783178	70783349
