ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
644	"ENSG00000125676.15"	"THOC2"	chrX	-	122753251	122753368	122753251	122753287	122754038	122754521
652	"ENSG00000068366.15"	"ACSL4"	chrX	-	108926364	108926604	108926364	108926601	108939372	108939425
655	"ENSG00000068366.15"	"ACSL4"	chrX	-	108926364	108926781	108926364	108926604	108939372	108939425
656	"ENSG00000068366.15"	"ACSL4"	chrX	-	108926364	108926895	108926364	108926604	108939372	108939425
664	"ENSG00000123562.12"	"MORF4L2"	chrX	-	102933426	102933548	102933426	102933528	102940098	102940188
666	"ENSG00000123562.12"	"MORF4L2"	chrX	-	102933426	102933579	102933426	102933548	102940098	102940188
686	"ENSG00000147162.9"	"OGT"	chrX	+	70764416	70767873	70767756	70767873	70757678	70757922
694	"ENSG00000126012.7"	"KDM5C"	chrX	-	53227671	53228070	53227671	53227819	53228158	53228340
700	"ENSG00000068400.9"	"GRIPAP1"	chrX	-	48847337	48847522	48847337	48847514	48853661	48853769
717	"ENSG00000177189.8"	"RPS6KA3"	chrX	-	20258686	20258787	20258686	20258723	20285156	20285523
730	"ENSG00000254413.4"	"CHKB-CPT1B"	chr22	-	51014964	51015066	51014964	51015022	51015752	51015892
738	"ENSG00000170638.5"	"TRABD"	chr22	+	50636251	50636615	50636503	50636615	50635877	50636017
753	"ENSG00000100417.7"	"PMM1"	chr22	-	41979962	41980376	41979962	41980062	41980530	41980607
758	"ENSG00000100242.11"	"SUN2"	chr22	-	39135346	39135431	39135346	39135428	39135726	39135948
773	"ENSG00000100284.16"	"TOM1"	chr22	+	35718991	35719170	35719020	35719170	35713869	35713954
774	"ENSG00000100284.16"	"TOM1"	chr22	+	35718991	35719170	35719020	35719170	35717951	35718012
788	"ENSG00000183963.14"	"SMTN"	chr22	+	31495047	31495882	31495730	31495882	31494652	31494826
868	"ENSG00000070371.11"	"CLTCL1"	chr22	-	19183776	19184167	19183776	19183926	19187244	19187352
875	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17128494	17128675	17128552	17128675	17119468	17119630
880	"ENSG00000160294.6"	"MCM3AP"	chr21	-	47666220	47666800	47666220	47666318	47671442	47671596
921	"ENSG00000159131.12"	"GART"	chr21	-	34911476	34911662	34911476	34911629	34914853	34915126
1004	"ENSG00000078699.17"	"CBFA2T2"	chr20	+	32228146	32228337	32228149	32228337	32224445	32224514
1041	"ENSG00000101224.13"	"CDC25B"	chr20	+	3778268	3778396	3778310	3778396	3767613	3767786
1071	"ENSG00000063241.3"	"ISOC2"	chr19	-	55966626	55966745	55966626	55966697	55967715	55967856
1114	"ENSG00000166619.8"	"BLCAP"	chr20	-	36149720	36149853	36149720	36149811	36152778	36152953
1350	"ENSG00000115464.10"	"USP34"	chr2	-	61441194	61441413	61441194	61441353	61447444	61447592
1351	"ENSG00000115464.10"	"USP34"	chr2	-	61441194	61441829	61441194	61441353	61447444	61447592
1464	"ENSG00000118046.10"	"STK11"	chr19	+	1220371	1220716	1220579	1220716	1219322	1219412
1480	"ENSG00000068903.15"	"SIRT2"	chr19	-	39384458	39384611	39384458	39384507	39389433	39389558
1502	"ENSG00000169738.3"	"DCXR"	chr17	-	79994066	79994324	79994066	79994184	79994419	79994519
1539	"ENSG00000007384.11"	"RHBDF1"	chr16	-	108971	109125	108971	109091	109246	109347
1540	"ENSG00000007384.11"	"RHBDF1"	chr16	-	108971	109125	108971	109091	109416	109492
1541	"ENSG00000007384.11"	"RHBDF1"	chr16	-	108971	109347	108971	109091	109416	109492
1542	"ENSG00000007384.11"	"RHBDF1"	chr16	-	108971	109347	108971	109125	109416	109492
1548	"ENSG00000134759.9"	"ELP2"	chr18	+	33747063	33747185	33747118	33747185	33744437	33744630
1549	"ENSG00000134759.9"	"ELP2"	chr18	+	33747115	33747185	33747118	33747185	33744437	33744630
1564	"ENSG00000265142.2"	"MIR133A1"	chr18	-	19410580	19410755	19410580	19410701	19411136	19411359
1568	"ENSG00000101639.14"	"CEP192"	chr18	+	13116372	13116502	13116375	13116502	13114128	13114250
1603	"ENSG00000011304.12"	"PTBP1"	chr19	+	808359	808452	808379	808452	806407	806556
1625	"ENSG00000182173.8"	"TSEN54"	chr17	+	73512826	73513153	73513089	73513153	73512140	73512467
1654	"ENSG00000068097.10"	"HEATR6"	chr17	-	58143569	58143757	58143569	58143747	58144791	58145093
1679	"ENSG00000159199.9"	"ATP5G1"	chr17	+	46971710	46971811	46971733	46971811	46970770	46970818
1690	"ENSG00000181513.10"	"ACBD4"	chr17	+	43213205	43213320	43213208	43213320	43212707	43212959
1730	"ENSG00000130414.7"	"NDUFA10"	chr2	-	240951033	240951113	240951033	240951077	240954155	240954277
1748	"ENSG00000172171.6"	"TEFM"	chr17	-	29226003	29227580	29226003	29226624	29231083	29231547
1756	"ENSG00000108509.16"	"CAMTA2"	chr17	-	4884972	4885126	4884972	4885037	4885383	4885522
1772	"ENSG00000109083.9"	"IFT20"	chr17	-	26659171	26659408	26659171	26659207	26659715	26659749
1776	"ENSG00000126254.7"	"RBM42"	chr19	+	36123978	36124154	36123999	36124154	36123837	36123903
1777	"ENSG00000126254.7"	"RBM42"	chr19	+	36128059	36128254	36128151	36128254	36125157	36125275
1785	"ENSG00000126705.9"	"AHDC1"	chr1	-	27879584	27879801	27879584	27879696	27884815	27885041
1840	"ENSG00000215041.5"	"NEURL4"	chr17	-	7221587	7221993	7221587	7221675	7222368	7222527
1865	"ENSG00000083454.17"	"P2RX5"	chr17	-	3591919	3592053	3591919	3591970	3592785	3592924
1916	"ENSG00000178761.10"	"FAM219B"	chr15	-	75192332	75194404	75192332	75192478	75194944	75195127
