ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
287	"ENSG00000241489.3"	"IDS"	chrX	-	148608068	148608607	148608474	148608607	148583616	148583753
323	"ENSG00000131089.9"	"ARHGEF9"	chrX	-	62974183	62974556	62974194	62974556	62944411	62944591
343	"ENSG00000102312.16"	"PORCN"	chrX	+	48367811	48368095	48367811	48367965	48368171	48368344
345	"ENSG00000068438.10"	"FTSJ1"	chrX	+	48339813	48340103	48339813	48339916	48340790	48340894
377	"ENSG00000100284.16"	"TOM1"	chr22	+	35717951	35718030	35717951	35718012	35718991	35719170
393	"ENSG00000100209.5"	"HSCB"	chr22	+	29140602	29140697	29140602	29140692	29147228	29147276
417	"ENSG00000100075.5"	"SLC25A1"	chr22	-	19165239	19165554	19165454	19165554	19164632	19164717
455	"ENSG00000197114.7"	"ZGPAT"	chr20	+	62364938	62365127	62364938	62365091	62366056	62366537
459	"ENSG00000130703.11"	"OSBPL2"	chr20	+	60854212	60854405	60854212	60854395	60855064	60855277
460	"ENSG00000130703.11"	"OSBPL2"	chr20	+	60854212	60854405	60854212	60854395	60856113	60856221
465	"ENSG00000124205.11"	"EDN3"	chr20	+	57897426	57897507	57897426	57897472	57899381	57901047
484	"ENSG00000101052.8"	"IFT52"	chr20	+	42233641	42233856	42233641	42233713	42242489	42242616
500	"ENSG00000100983.5"	"GSS"	chr20	-	33530290	33530809	33530733	33530809	33529515	33529632
562	"ENSG00000213024.6"	"NUP62"	chr19	-	50432582	50432761	50432673	50432761	50430950	50431105
565	"ENSG00000126460.6"	"PRRG2"	chr19	+	50086463	50086974	50086463	50086561	50087169	50087209
606	"ENSG00000267107.2"	"AC011526.1"	chr19	-	42000447	42001335	42001209	42001335	41984988	41985192
608	"ENSG00000105341.14"	"ATP5SL"	chr19	-	41944122	41944319	41944139	41944319	41939441	41939578
625	"ENSG00000055950.12"	"MRPL43"	chr10	-	102746443	102746732	102746505	102746732	102743511	102743574
626	"ENSG00000055950.12"	"MRPL43"	chr10	-	102746443	102746732	102746505	102746732	102743790	102743831
628	"ENSG00000182400.10"	"TRAPPC6B"	chr14	-	39627488	39628754	39628653	39628754	39623414	39623498
640	"ENSG00000011600.7"	"TYROBP"	chr19	-	36399069	36399197	36399076	36399197	36398347	36398482
