ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1583	"ENSG00000270726.1"	"AJ271736.10"	chrX	+	155252966	155253125	155252676	155252878	155253784	155253937
1593	"ENSG00000160219.7"	"GAB3"	chrX	-	153924191	153924294	153908408	153908525	153925406	153925488
1595	"ENSG00000126903.11"	"SLC10A3"	chrX	-	153718280	153718366	153715649	153717421	153718932	153718967
1596	"ENSG00000126903.11"	"SLC10A3"	chrX	-	153718645	153718697	153715681	153717421	153718932	153718953
1599	"ENSG00000130827.5"	"PLXNA3"	chrX	+	153698030	153698127	153697721	153697825	153698319	153698510
1602	"ENSG00000203879.7"	"GDI1"	chrX	+	153670457	153670602	153668870	153670141	153670720	153670775
1606	"ENSG00000172534.9"	"HCFC1"	chrX	-	153222075	153222214	153221641	153221862	153222368	153222511
1607	"ENSG00000172534.9"	"HCFC1"	chrX	-	153222764	153222984	153222368	153222511	153223232	153223337
1610	"ENSG00000102030.11"	"NAA10"	chrX	-	153199395	153199454	153197991	153198037	153199829	153199928
1611	"ENSG00000102030.11"	"NAA10"	chrX	-	153199413	153199454	153197991	153198037	153199829	153199928
1616	"ENSG00000089820.11"	"ARHGAP4"	chrX	-	153176582	153176643	153176375	153176453	153178153	153178191
1628	"ENSG00000198753.7"	"PLXNB3"	chrX	+	153043715	153043780	153043402	153043550	153043850	153043926
1675	"ENSG00000010404.13"	"IDS"	chrX	-	148583604	148583707	148582479	148582568	148610903	148610965
1676	"ENSG00000010404.13"	"IDS"	chrX	-	148584841	148585019	148582479	148582568	148585686	148585749
1677	"ENSG00000010404.13"	"IDS"	chrX	-	148585686	148585823	148582479	148582568	148610903	148610965
1688	"ENSG00000234062.3"	"RP11-308D16.4"	chrX	+	136101445	136101500	136077005	136077154	136103570	136103789
1692	"ENSG00000129675.11"	"ARHGEF6"	chrX	-	135790833	135790929	135789066	135789189	135795434	135795529
1701	"ENSG00000169446.4"	"MMGT1"	chrX	-	135049548	135049652	135044228	135047342	135053216	135053269
1713	"ENSG00000156500.10"	"FAM122C"	chrX	+	133981912	133982001	133981412	133981505	133988120	133988320
1733	"ENSG00000188706.8"	"ZDHHC9"	chrX	-	128975754	128975932	128962956	128963117	128977671	128977885
1737	"ENSG00000101972.14"	"STAG2"	chrX	+	123137316	123137597	123094544	123094716	123155216	123155281
1748	"ENSG00000232119.3"	"MCTS1"	chrX	+	119739261	119739414	119737834	119738102	119739933	119739991
1755	"ENSG00000018610.9"	"CXorf56"	chrX	-	118694230	118694348	118679425	118679467	118699194	118699397
1759	"ENSG00000175556.12"	"LONRF3"	chrX	+	118124432	118124523	118123370	118123635	118140083	118140198
1760	"ENSG00000175556.12"	"LONRF3"	chrX	+	118146842	118147164	118145777	118145936	118148169	118148319
1761	"ENSG00000175556.12"	"LONRF3"	chrX	+	118147001	118147164	118145777	118145936	118148169	118148319
1762	"ENSG00000131724.6"	"IL13RA1"	chrX	+	117880916	117881055	117874979	117875119	117883620	117883741
1764	"ENSG00000147251.11"	"DOCK11"	chrX	+	117758501	117758618	117752512	117752691	117761466	117761542
1765	"ENSG00000147251.11"	"DOCK11"	chrX	+	117815656	117815757	117815020	117815211	117817041	117817180
1773	"ENSG00000102024.13"	"PLS3"	chrX	+	114858652	114858692	114856557	114856721	114863509	114863639
1774	"ENSG00000102024.13"	"PLS3"	chrX	+	114863509	114863639	114858652	114858692	114864146	114864228
1780	"ENSG00000101901.6"	"ALG13"	chrX	+	110932314	110932425	110928192	110928331	110951254	110951621
1781	"ENSG00000101901.6"	"ALG13"	chrX	+	110951254	110951621	110932314	110932425	110952192	110952276
1782	"ENSG00000101901.6"	"ALG13"	chrX	+	110964830	110964939	110963322	110963398	110966020	110966085
1784	"ENSG00000101901.6"	"ALG13"	chrX	+	110966020	110966085	110963322	110963398	110967025	110967105
1790	"ENSG00000157600.7"	"TMEM164"	chrX	+	109416472	109416681	109414647	109414748	109425533	109425962
1794	"ENSG00000101888.7"	"NXT2"	chrX	+	108781273	108781360	108780104	108780250	108784703	108784848
1795	"ENSG00000188153.8"	"COL4A5"	chrX	+	107841931	107842100	107840606	107840798	107844622	107844715
1796	"ENSG00000188153.8"	"COL4A5"	chrX	+	107865032	107865122	107863488	107863656	107865905	107866055
1797	"ENSG00000188153.8"	"COL4A5"	chrX	+	107935977	107936155	107930711	107930924	107938036	107938151
1798	"ENSG00000188153.8"	"COL4A5"	chrX	+	107938036	107938151	107930711	107930924	107939526	107940166
1802	"ENSG00000197565.11"	"COL4A6"	chrX	-	107418319	107418445	107417669	107417851	107418883	107419027
1813	"ENSG00000147231.9"	"CXorf57"	chrX	+	105882756	105882917	105880989	105881154	105883781	105883951
1821	"ENSG00000123562.12"	"MORF4L2"	chrX	-	102933426	102933548	102931753	102931979	102940098	102940188
1825	"ENSG00000123562.12"	"MORF4L2"	chrX	-	102939608	102939657	102933426	102933548	102940098	102940188
1828	"ENSG00000133142.13"	"TCEAL4"	chrX	+	102840786	102841219	102840460	102840552	102841576	102842622
1829	"ENSG00000133142.13"	"TCEAL4"	chrX	+	102840897	102841219	102840490	102840552	102841576	102841877
1830	"ENSG00000133142.13"	"TCEAL4"	chrX	+	102841146	102841219	102840440	102840552	102841576	102841833
1846	"ENSG00000271147.3"	"RP4-769N13.6"	chrX	+	101855847	101855960	101854633	101854787	101856391	101856437
1847	"ENSG00000271147.3"	"RP4-769N13.6"	chrX	+	101856391	101856437	101854453	101854775	101856807	101856905
1849	"ENSG00000271147.3"	"RP4-769N13.6"	chrX	+	101856807	101856905	101854453	101854775	101860409	101860581
1862	"ENSG00000196440.7"	"ARMCX4"	chrX	+	100699039	100699143	100673897	100673988	100700985	100701032
1863	"ENSG00000196440.7"	"ARMCX4"	chrX	+	100700985	100701032	100673897	100673988	100742179	100742259
1864	"ENSG00000196440.7"	"ARMCX4"	chrX	+	100741009	100741079	100700985	100701032	100742179	100742259
1873	"ENSG00000188917.10"	"TRMT2B"	chrX	-	100297030	100297301	100296305	100296360	100306632	100306722
1898	"ENSG00000072133.6"	"RPS6KA6"	chrX	-	83319978	83320119	83318983	83319410	83351201	83351319
1925	"ENSG00000147099.15"	"HDAC8"	chrX	-	71715005	71715118	71684408	71684581	71787738	71787880
1933	"ENSG00000147166.6"	"ITGB1BP2"	chrX	+	70522260	70522406	70522126	70522183	70523111	70523206
