ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
637	"ENSG00000147274.10"	"RBMX"	chrX	-	135954426	135957327	135954426	135954504	135957416	135957542
645	"ENSG00000125676.15"	"THOC2"	chrX	-	122753251	122753368	122753251	122753287	122754038	122754521
653	"ENSG00000068366.15"	"ACSL4"	chrX	-	108926364	108926604	108926364	108926601	108939372	108939425
656	"ENSG00000068366.15"	"ACSL4"	chrX	-	108926364	108926781	108926364	108926604	108939372	108939425
657	"ENSG00000068366.15"	"ACSL4"	chrX	-	108926364	108926895	108926364	108926604	108939372	108939425
661	"ENSG00000123572.12"	"NRK"	chrX	+	105193566	105193726	105193590	105193726	105190306	105190456
666	"ENSG00000123562.12"	"MORF4L2"	chrX	-	102933426	102933548	102933426	102933528	102940098	102940188
668	"ENSG00000123562.12"	"MORF4L2"	chrX	-	102933426	102933579	102933426	102933548	102940098	102940188
669	"ENSG00000133142.13"	"TCEAL4"	chrX	+	102840897	102841219	102841146	102841219	102840490	102840552
670	"ENSG00000133142.13"	"TCEAL4"	chrX	+	102840786	102841219	102841146	102841219	102840542	102840611
696	"ENSG00000172943.14"	"PHF8"	chrX	-	54069063	54069253	54069063	54069242	54070194	54070607
714	"ENSG00000156313.8"	"RPGR"	chrX	-	38146346	38147294	38146346	38146498	38150211	38150277
722	"ENSG00000131831.13"	"RAI2"	chrX	-	17855656	17855853	17855656	17855850	17878628	17878827
754	"ENSG00000100417.7"	"PMM1"	chr22	-	41979962	41980376	41979962	41980062	41980530	41980607
755	"ENSG00000100401.15"	"RANGAP1"	chr22	-	41676936	41677216	41676936	41677086	41680904	41681157
760	"ENSG00000100307.8"	"CBX7"	chr22	-	39530405	39530757	39530405	39530478	39537375	39537441
764	"ENSG00000100201.14"	"DDX17"	chr22	-	38883883	38888120	38883883	38884120	38889714	38889776
772	"ENSG00000100353.13"	"EIF3D"	chr22	-	36919941	36920027	36919941	36920025	36920642	36920779
777	"ENSG00000100284.16"	"TOM1"	chr22	+	35718991	35719170	35719020	35719170	35713869	35713954
791	"ENSG00000183963.14"	"SMTN"	chr22	+	31495047	31495882	31495730	31495882	31494652	31494826
803	"ENSG00000248751.2"	"RP1-130H16.18"	chr22	-	30682004	30682131	30682004	30682087	30682251	30682365
812	"ENSG00000100109.12"	"TFIP11"	chr22	-	26906582	26906658	26906582	26906633	26908064	26908141
813	"ENSG00000100109.12"	"TFIP11"	chr22	-	26906582	26906668	26906582	26906633	26908064	26908141
880	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17128494	17128675	17128552	17128675	17119468	17119630
885	"ENSG00000160294.6"	"MCM3AP"	chr21	-	47666220	47666800	47666220	47666318	47671442	47671596
903	"ENSG00000160191.13"	"PDE9A"	chr21	+	44119022	44119121	44119077	44119121	44108026	44108104
927	"ENSG00000159131.12"	"GART"	chr21	-	34911476	34911662	34911476	34911629	34914853	34915126
940	"ENSG00000101246.15"	"ARFRP1"	chr20	-	62338350	62338449	62338350	62338444	62339161	62339190
995	"ENSG00000080845.13"	"DLGAP4"	chr20	+	35127990	35128079	35128005	35128079	35125849	35126005
1012	"ENSG00000078699.17"	"CBFA2T2"	chr20	+	32228146	32228337	32228149	32228337	32224445	32224514
1019	"ENSG00000149531.10"	"FRG1B"	chr20	+	29612878	29613061	29612961	29613061	29612260	29612397
1048	"ENSG00000089057.10"	"SLC23A2"	chr20	-	4951438	4951565	4951438	4951561	4982051	4982153
1050	"ENSG00000088826.13"	"SMOX"	chr20	+	4162735	4163495	4163129	4163495	4162449	4162623
1052	"ENSG00000101224.13"	"CDC25B"	chr20	+	3778268	3778396	3778310	3778396	3767613	3767786
1078	"ENSG00000171649.7"	"ZIK1"	chr19	+	58099906	58100033	58099948	58100033	58096319	58096358
1081	"ENSG00000188785.7"	"ZNF548"	chr19	+	57905410	57905591	57905555	57905591	57904168	57904316
1084	"ENSG00000063241.3"	"ISOC2"	chr19	-	55966626	55966745	55966626	55966697	55967715	55967856
1104	"ENSG00000105609.12"	"LILRB5"	chr19	-	54756733	54757931	54756733	54756850	54758227	54758278
1128	"ENSG00000129451.7"	"KLK10"	chr19	-	51522298	51522398	51522298	51522395	51522882	51523020
1129	"ENSG00000129451.7"	"KLK10"	chr19	-	51522298	51522398	51522298	51522395	51523075	51523282
1151	"ENSG00000142541.12"	"RPL13A"	chr19	+	49993488	49993833	49993731	49993833	49993106	49993179
1167	"ENSG00000164924.13"	"YWHAZ"	chr8	-	101960823	101961128	101960823	101960960	101964156	101964847
1197	"ENSG00000076928.13"	"ARHGEF1"	chr19	+	42409741	42409979	42409911	42409979	42409100	42409188
1201	"ENSG00000156508.13"	"EEF1A1"	chr6	-	74228654	74229239	74228654	74228951	74229605	74229782
1252	"ENSG00000104518.6"	"GSDMD"	chr8	+	144640531	144640621	144640547	144640621	144637228	144637366
1292	"ENSG00000152234.11"	"ATP5A1"	chr18	-	43675018	43675097	43675018	43675089	43678137	43678319
1306	"ENSG00000064607.12"	"SUGP2"	chr19	-	19114976	19115455	19114976	19115082	19119125	19119237
1332	"ENSG00000224078.8"	"SNHG14"	chr15	+	25315266	25315406	25315272	25315406	25312558	25312678
1361	"ENSG00000123143.8"	"PKN1"	chr19	+	14578376	14578605	14578529	14578605	14574871	14574965
1374	"ENSG00000115464.10"	"USP34"	chr2	-	61441194	61441413	61441194	61441353	61447444	61447592
1375	"ENSG00000115464.10"	"USP34"	chr2	-	61441194	61441829	61441194	61441353	61447444	61447592
1385	"ENSG00000105576.11"	"TNPO2"	chr19	-	12834062	12834179	12834062	12834174	12834586	12834746
1393	"ENSG00000257591.1"	"ZNF625"	chr19	-	12253455	12253551	12253455	12253530	12258209	12258270
1404	"ENSG00000183401.7"	"CCDC159"	chr19	+	11460251	11460363	11460329	11460363	11457208	11457300
1413	"ENSG00000188321.9"	"ZNF559"	chr19	+	9448390	9448693	9448471	9448693	9443690	9443789
1420	"ENSG00000076984.13"	"MAP2K7"	chr19	+	7974947	7975258	7975144	7975258	7974639	7974781
1465	"ENSG00000130332.10"	"LSM7"	chr19	-	2324123	2324195	2324123	2324191	2325978	2326138
1530	"ENSG00000169738.3"	"DCXR"	chr17	-	79994066	79994324	79994066	79994184	79994419	79994519
1531	"ENSG00000169738.3"	"DCXR"	chr17	-	79994066	79994519	79994066	79994184	79994596	79994639
1542	"ENSG00000196118.7"	"C16orf93"	chr16	-	30771604	30771989	30771604	30771774	30772518	30772550
1569	"ENSG00000007384.11"	"RHBDF1"	chr16	-	108971	109125	108971	109091	109246	109347
1570	"ENSG00000007384.11"	"RHBDF1"	chr16	-	108971	109125	108971	109091	109416	109492
1571	"ENSG00000007384.11"	"RHBDF1"	chr16	-	108971	109347	108971	109091	109416	109492
1572	"ENSG00000007384.11"	"RHBDF1"	chr16	-	108971	109347	108971	109125	109416	109492
1595	"ENSG00000101639.14"	"CEP192"	chr18	+	13116372	13116502	13116375	13116502	13104982	13105078
1596	"ENSG00000101639.14"	"CEP192"	chr18	+	13116372	13116502	13116375	13116502	13113584	13113704
1597	"ENSG00000101639.14"	"CEP192"	chr18	+	13116372	13116502	13116375	13116502	13114128	13114250
1611	"ENSG00000132199.14"	"ENOSF1"	chr18	-	690548	690745	690548	690631	691067	691106
1616	"ENSG00000158270.10"	"COLEC12"	chr18	-	333006	335230	333006	333143	346294	347341
1621	"ENSG00000178927.12"	"C17orf62"	chr17	-	80404498	80404572	80404498	80404568	80405455	80407985
1635	"ENSG00000011304.12"	"PTBP1"	chr19	+	808359	808452	808379	808452	806407	806556
1657	"ENSG00000182173.8"	"TSEN54"	chr17	+	73512826	73513153	73513089	73513153	73512140	73512467
1662	"ENSG00000106245.5"	"BUD31"	chr7	+	99007656	99007792	99007659	99007792	99006707	99006868
1676	"ENSG00000108654.7"	"DDX5"	chr17	-	62502193	62502380	62502193	62502377	62502872	62503648
1688	"ENSG00000068097.10"	"HEATR6"	chr17	-	58143569	58143757	58143569	58143747	58144791	58145093
1701	"ENSG00000205771.2"	"CATSPER2P1"	chr15	-	44037219	44037368	44037219	44037365	44038245	44038500
1714	"ENSG00000159199.9"	"ATP5G1"	chr17	+	46971710	46971811	46971733	46971811	46970770	46970818
1725	"ENSG00000181513.10"	"ACBD4"	chr17	+	43213205	43213320	43213208	43213320	43212707	43212959
1768	"ENSG00000004059.6"	"ARF5"	chr7	+	127229538	127230191	127230119	127230191	127229136	127229217
1771	"ENSG00000108264.12"	"TADA2A"	chr17	+	35800605	35800763	35800609	35800763	35787048	35787108
1773	"ENSG00000215375.2"	"MYL5"	chr4	+	672446	672554	672454	672554	671742	671818
1792	"ENSG00000108509.16"	"CAMTA2"	chr17	-	4884972	4885126	4884972	4885037	4885383	4885522
1799	"ENSG00000109113.13"	"RAB34"	chr17	-	27043010	27043079	27043010	27043076	27044230	27044309
1800	"ENSG00000109113.13"	"RAB34"	chr17	-	27042817	27042919	27042817	27042826	27045139	27045185
1807	"ENSG00000109113.13"	"RAB34"	chr17	-	27044230	27044443	27044230	27044309	27045387	27045447
1814	"ENSG00000126254.7"	"RBM42"	chr19	+	36123978	36124154	36123999	36124154	36123837	36123903
1815	"ENSG00000126254.7"	"RBM42"	chr19	+	36128059	36128254	36128151	36128254	36125157	36125275
1819	"ENSG00000136870.6"	"ZNF189"	chr9	+	104162165	104162292	104162207	104162292	104161676	104161812
1821	"ENSG00000088280.14"	"ASAP3"	chr1	-	23768993	23769128	23768993	23769105	23779189	23779264
1825	"ENSG00000126705.9"	"AHDC1"	chr1	-	27879584	27879801	27879584	27879696	27884815	27885041
1838	"ENSG00000108591.5"	"DRG2"	chr17	+	18007873	18007995	18007936	18007995	18007114	18007203
1902	"ENSG00000129219.9"	"PLD2"	chr17	+	4711278	4711711	4711568	4711711	4711066	4711176
1928	"ENSG00000140995.12"	"DEF8"	chr16	+	90030628	90030983	90030873	90030983	90029770	90029851
1932	"ENSG00000196155.8"	"PLEKHG4"	chr16	+	67316083	67316252	67316103	67316252	67315911	67316010
1946	"ENSG00000185761.6"	"ADAMTSL5"	chr19	-	1510843	1511159	1510843	1510916	1511623	1511771
1954	"ENSG00000169592.10"	"INO80E"	chr16	+	30015875	30015978	30015888	30015978	30014970	30014991
1955	"ENSG00000169592.10"	"INO80E"	chr16	+	30015875	30015978	30015888	30015978	30014970	30015035
1983	"ENSG00000186635.10"	"ARAP1"	chr11	-	72406586	72406910	72406586	72406673	72407593	72407699
1984	"ENSG00000186635.10"	"ARAP1"	chr11	-	72423482	72424288	72423482	72423613	72425196	72425366
2019	"ENSG00000168701.14"	"TMEM208"	chr16	+	67262397	67262784	67262699	67262784	67262257	67262317
2044	"ENSG00000102931.3"	"ARL2BP"	chr16	+	57283678	57283764	57283691	57283764	57279991	57280053
2057	"ENSG00000153885.10"	"KCTD15"	chr19	+	34289572	34289671	34289575	34289671	34289241	34289295
2065	"ENSG00000141522.7"	"ARHGDIA"	chr17	-	79827205	79827501	79827205	79827282	79827616	79827833
2110	"ENSG00000169682.13"	"SPNS1"	chr16	+	28986504	28986713	28986508	28986713	28986114	28986421
2114	"ENSG00000178188.10"	"SH2B1"	chr16	+	28878651	28878753	28878694	28878753	28877332	28878354
2200	"ENSG00000167965.13"	"MLST8"	chr16	+	2256358	2256660	2256555	2256660	2256031	2256215
2248	"ENSG00000041988.11"	"THAP3"	chr1	+	6690347	6690413	6690350	6690413	6689702	6689784
2311	"ENSG00000105193.4"	"RPS16"	chr19	-	39926246	39926348	39926246	39926345	39926487	39926588
2353	"ENSG00000140416.15"	"TPM1"	chr15	+	63353396	63354476	63354413	63354476	63353067	63353138
2354	"ENSG00000125409.8"	"TEKT3"	chr17	-	15217403	15217596	15217403	15217547	15231308	15231392
2368	"ENSG00000140280.9"	"LYSMD2"	chr15	-	52016986	52017318	52016986	52017188	52029546	52030334
2380	"ENSG00000163864.10"	"NMNAT3"	chr3	-	139346457	139346606	139346457	139346603	139356804	139356904
2389	"ENSG00000131471.2"	"AOC3"	chr17	+	41006292	41006750	41006553	41006750	41004769	41004960
2390	"ENSG00000131471.2"	"AOC3"	chr17	+	41006292	41006750	41006464	41006750	41005293	41005381
2396	"ENSG00000101298.9"	"SNPH"	chr20	+	1276419	1277065	1276968	1277065	1247297	1247404
2399	"ENSG00000166762.12"	"CATSPER2"	chr15	-	43940114	43940264	43940114	43940261	43956615	43956741
2417	"ENSG00000168970.16"	"JMJD7-PLA2G4B"	chr15	+	42132222	42132428	42132355	42132428	42128672	42128749
2421	"ENSG00000162241.8"	"SLC25A45"	chr11	-	65147602	65147705	65147602	65147646	65149385	65149844
2465	"ENSG00000116560.6"	"SFPQ"	chr1	-	35641978	35642075	35641978	35642072	35643589	35643637
2478	"ENSG00000226777.3"	"KIAA0125"	chr14	+	106388057	106388203	106388061	106388203	106386921	106387107
2510	"ENSG00000225278.3"	"RP11-782C8.5"	chr1	-	143226313	143226398	143226313	143226395	143230341	143230411
2523	"ENSG00000089737.11"	"DDX24"	chr14	-	94521341	94524243	94521341	94521530	94526443	94526959
2574	"ENSG00000119684.11"	"MLH3"	chr14	-	75497245	75497418	75497245	75497405	75498770	75498882
2590	"ENSG00000213918.6"	"DNASE1"	chr16	+	3706999	3707342	3707225	3707342	3706638	3706754
