ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
595	"ENSG00000067048.12"	"DDX3Y"	chrY	+	15026795	15027139	15026978	15027139	15026475	15026561
645	"ENSG00000125676.15"	"THOC2"	chrX	-	122753251	122753368	122753251	122753287	122754038	122754521
653	"ENSG00000068366.15"	"ACSL4"	chrX	-	108926364	108926604	108926364	108926601	108939372	108939425
656	"ENSG00000068366.15"	"ACSL4"	chrX	-	108926364	108926781	108926364	108926604	108939372	108939425
657	"ENSG00000068366.15"	"ACSL4"	chrX	-	108926364	108926895	108926364	108926604	108939372	108939425
665	"ENSG00000123562.12"	"MORF4L2"	chrX	-	102933426	102933548	102933426	102933528	102940098	102940188
667	"ENSG00000123562.12"	"MORF4L2"	chrX	-	102933426	102933579	102933426	102933548	102940098	102940188
668	"ENSG00000133142.13"	"TCEAL4"	chrX	+	102840897	102841219	102841146	102841219	102840490	102840552
697	"ENSG00000179222.13"	"MAGED1"	chrX	+	51640890	51641289	51641209	51641289	51640642	51640722
715	"ENSG00000157625.11"	"TAB3"	chrX	-	30861082	30864761	30861082	30861166	30870894	30871055
720	"ENSG00000131831.13"	"RAI2"	chrX	-	17855656	17855853	17855656	17855850	17878628	17878827
760	"ENSG00000100151.11"	"PICK1"	chr22	+	38469779	38470458	38470313	38470458	38469006	38469099
771	"ENSG00000100284.16"	"TOM1"	chr22	+	35718991	35719170	35719020	35719170	35713869	35713954
808	"ENSG00000100099.16"	"HPS4"	chr22	-	26862191	26864589	26862191	26862228	26866684	26866779
871	"ENSG00000100181.17"	"TPTEP1"	chr22	+	17128494	17128675	17128552	17128675	17119468	17119630
893	"ENSG00000160191.13"	"PDE9A"	chr21	+	44119022	44119121	44119077	44119121	44108026	44108104
902	"ENSG00000157538.9"	"DSCR3"	chr21	-	38604677	38604946	38604677	38604752	38610760	38610910
918	"ENSG00000159110.15"	"IFNAR2"	chr21	+	34614144	34614282	34614190	34614282	34602713	34602862
919	"ENSG00000205930.4"	"C21orf49"	chr21	+	34157085	34157230	34157107	34157230	34144460	34144583
931	"ENSG00000198276.9"	"UCKL1"	chr20	-	62572462	62572573	62572462	62572561	62572735	62572740
971	"ENSG00000101104.8"	"PABPC1L"	chr20	+	43561697	43561826	43561712	43561826	43560982	43561073
972	"ENSG00000101104.8"	"PABPC1L"	chr20	+	43561697	43561826	43561712	43561826	43561322	43561354
1005	"ENSG00000078747.8"	"ITCH"	chr20	+	33067434	33067594	33067499	33067594	33065576	33065711
1040	"ENSG00000089057.10"	"SLC23A2"	chr20	-	4951438	4951565	4951438	4951561	4982051	4982153
1072	"ENSG00000063241.3"	"ISOC2"	chr19	-	55966626	55966745	55966626	55966697	55967715	55967856
1075	"ENSG00000166896.3"	"XRCC6BP1"	chr12	+	58345540	58345678	58345544	58345678	58340777	58340859
1077	"ENSG00000149923.9"	"PPP4C"	chr16	+	30094066	30094888	30094714	30094888	30087635	30087796
1182	"ENSG00000076928.13"	"ARHGEF1"	chr19	+	42409741	42409979	42409911	42409979	42409100	42409188
1186	"ENSG00000156508.13"	"EEF1A1"	chr6	-	74228654	74229239	74228654	74228951	74229605	74229782
1238	"ENSG00000104518.6"	"GSDMD"	chr8	+	144643171	144643593	144643539	144643593	144642772	144642941
1315	"ENSG00000224078.8"	"SNHG14"	chr15	+	25315266	25315406	25315272	25315406	25312558	25312678
1344	"ENSG00000123143.8"	"PKN1"	chr19	+	14578376	14578605	14578529	14578605	14574871	14574965
1373	"ENSG00000257591.1"	"ZNF625"	chr19	-	12253455	12253551	12253455	12253530	12258209	12258270
1392	"ENSG00000188321.9"	"ZNF559"	chr19	+	9448390	9448693	9448471	9448693	9443690	9443789
1397	"ENSG00000223705.5"	"NSUN5P1"	chr7	+	75044869	75045469	75045380	75045469	75044397	75044512
1444	"ENSG00000130332.10"	"LSM7"	chr19	-	2324123	2324195	2324123	2324191	2325978	2326138
1545	"ENSG00000007384.11"	"RHBDF1"	chr16	-	108971	109347	108971	109091	109416	109492
1551	"ENSG00000134759.9"	"ELP2"	chr18	+	33747063	33747185	33747118	33747185	33744437	33744630
1552	"ENSG00000134759.9"	"ELP2"	chr18	+	33747115	33747185	33747118	33747185	33744437	33744630
1569	"ENSG00000181392.10"	"SYNE4"	chr19	-	36496234	36497573	36496234	36496339	36497651	36497846
1571	"ENSG00000101639.14"	"CEP192"	chr18	+	13116372	13116502	13116375	13116502	13113584	13113704
1572	"ENSG00000101639.14"	"CEP192"	chr18	+	13116372	13116502	13116375	13116502	13114128	13114250
1586	"ENSG00000132199.14"	"ENOSF1"	chr18	-	690548	690745	690548	690631	691067	691106
1592	"ENSG00000104936.13"	"DMPK"	chr19	-	46274228	46274318	46274228	46274314	46274825	46274923
1609	"ENSG00000011304.12"	"PTBP1"	chr19	+	808359	808452	808379	808452	806407	806556
1615	"ENSG00000167291.11"	"TBC1D16"	chr17	-	77924209	77924393	77924209	77924374	77925248	77925396
1616	"ENSG00000167291.11"	"TBC1D16"	chr17	-	77924209	77924393	77924209	77924377	77925248	77925396
1633	"ENSG00000182173.8"	"TSEN54"	chr17	+	73512826	73513153	73513089	73513153	73512140	73512467
1651	"ENSG00000108654.7"	"DDX5"	chr17	-	62502193	62502380	62502193	62502377	62502872	62503648
1661	"ENSG00000131080.10"	"EDA2R"	chrX	-	65819325	65819708	65819325	65819702	65822474	65822639
1664	"ENSG00000068097.10"	"HEATR6"	chr17	-	58143569	58143757	58143569	58143747	58144791	58145093
1699	"ENSG00000181513.10"	"ACBD4"	chr17	+	43213205	43213320	43213208	43213320	43212707	43212959
1744	"ENSG00000108264.12"	"TADA2A"	chr17	+	35800605	35800763	35800609	35800763	35787048	35787108
1745	"ENSG00000108264.12"	"TADA2A"	chr17	+	35800605	35800763	35800609	35800763	35797867	35797930
1757	"ENSG00000226869.2"	"LHFPL3-AS1"	chr7	-	104393161	104393250	104393161	104393238	104400149	104400269
1766	"ENSG00000108509.16"	"CAMTA2"	chr17	-	4884972	4885126	4884972	4885037	4885383	4885522
1773	"ENSG00000109113.13"	"RAB34"	chr17	-	27043010	27043079	27043010	27043076	27044230	27044309
1780	"ENSG00000109113.13"	"RAB34"	chr17	-	27044230	27044443	27044230	27044309	27045387	27045447
1781	"ENSG00000109113.13"	"RAB34"	chr17	-	27044230	27044611	27044230	27044309	27045387	27045447
1782	"ENSG00000109113.13"	"RAB34"	chr17	-	27044230	27044611	27044230	27044443	27045387	27045447
1789	"ENSG00000126254.7"	"RBM42"	chr19	+	36123978	36124154	36123999	36124154	36123837	36123903
1797	"ENSG00000126705.9"	"AHDC1"	chr1	-	27879584	27879801	27879584	27879696	27884815	27885041
1810	"ENSG00000108591.5"	"DRG2"	chr17	+	18007873	18007995	18007936	18007995	18007114	18007203
1874	"ENSG00000129219.9"	"PLD2"	chr17	+	4711278	4711711	4711568	4711711	4711066	4711176
1903	"ENSG00000196155.8"	"PLEKHG4"	chr16	+	67316083	67316252	67316103	67316252	67315911	67316010
1924	"ENSG00000169592.10"	"INO80E"	chr16	+	30015875	30015978	30015888	30015978	30014970	30015035
1984	"ENSG00000102904.10"	"TSNAXIP1"	chr16	+	67859569	67859979	67859819	67859979	67859039	67859175
2014	"ENSG00000140939.10"	"NOL3"	chr16	+	67207764	67207949	67207910	67207949	67205054	67205360
2031	"ENSG00000141522.7"	"ARHGDIA"	chr17	-	79827205	79827501	79827205	79827282	79827616	79827833
2076	"ENSG00000169682.13"	"SPNS1"	chr16	+	28986421	28986713	28986508	28986713	28986092	28986184
2077	"ENSG00000169682.13"	"SPNS1"	chr16	+	28986504	28986713	28986508	28986713	28986114	28986421
2081	"ENSG00000178188.10"	"SH2B1"	chr16	+	28878651	28878753	28878694	28878753	28877332	28878354
2084	"ENSG00000197165.6"	"SULT1A2"	chr16	-	28603583	28603802	28603583	28603764	28608317	28608430
2114	"ENSG00000125170.6"	"DOK4"	chr16	-	57513353	57513600	57513353	57513597	57520216	57520407
2116	"ENSG00000233968.2"	"RP11-354E11.2"	chr10	-	20011258	20011517	20011258	20011351	20017333	20017479
2118	"ENSG00000140694.12"	"PARN"	chr16	-	14720962	14721044	14720962	14720993	14722028	14722108
