ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1529	"ENSG00000225624.1"	"TBL1YP1"	chrY	+	22891286	22891417	22889139	22889383	22891808	22891956
1535	"ENSG00000131002.7"	"TXLNG2P"	chrY	+	21757900	21758020	21755284	21755479	21759476	21759551
1550	"ENSG00000183878.11"	"UTY"	chrY	-	15447442	15448215	15438100	15438230	15466882	15467278
1590	"ENSG00000214827.5"	"MTCP1"	chrX	-	154293893	154294064	154292240	154292308	154298968	154299411
1591	"ENSG00000214827.5"	"MTCP1"	chrX	-	154293893	154294064	154292240	154292308	154375934	154376212
1592	"ENSG00000214827.5"	"MTCP1"	chrX	-	154293893	154294064	154293760	154293812	154298968	154299411
1597	"ENSG00000165775.13"	"FUNDC2"	chrX	+	154279944	154280076	154274783	154274859	154282869	154282888
1600	"ENSG00000126903.11"	"SLC10A3"	chrX	-	153718280	153718366	153715649	153717421	153718932	153718967
1601	"ENSG00000126903.11"	"SLC10A3"	chrX	-	153718645	153718697	153715681	153717421	153718932	153718953
1604	"ENSG00000130827.5"	"PLXNA3"	chrX	+	153698030	153698127	153697721	153697825	153698319	153698510
1621	"ENSG00000089820.11"	"ARHGAP4"	chrX	-	153186817	153186980	153186079	153186262	153187057	153187262
1624	"ENSG00000184343.6"	"SRPK3"	chrX	+	153044054	153044129	153043402	153043926	153044389	153045940
1629	"ENSG00000198753.7"	"PLXNB3"	chrX	+	153041048	153041115	153040679	153040858	153041341	153041423
1630	"ENSG00000198753.7"	"PLXNB3"	chrX	+	153043402	153043550	153042982	153043143	153043715	153043780
1631	"ENSG00000130821.11"	"SLC6A8"	chrX	+	152955829	152955961	152954921	152955054	152956758	152957008
1646	"ENSG00000147383.6"	"NSDHL"	chrX	+	152036114	152036217	152034362	152034505	152037327	152037907
1668	"ENSG00000155984.10"	"TMEM185A"	chrX	-	148692969	148693146	148690313	148690516	148713225	148713381
1674	"ENSG00000241769.3"	"LINC00893"	chrX	-	148620256	148620439	148619646	148619704	148620609	148620837
1676	"ENSG00000241489.3"	"IDS"	chrX	-	148608068	148608607	148582479	148582568	148610903	148610965
1682	"ENSG00000010404.13"	"IDS"	chrX	-	148584841	148585019	148582479	148582568	148585686	148585749
1683	"ENSG00000010404.13"	"IDS"	chrX	-	148586564	148586707	148585686	148585823	148593063	148593150
1694	"ENSG00000234062.3"	"RP11-308D16.4"	chrX	+	136101445	136101500	136077005	136077154	136103570	136103789
1715	"ENSG00000156500.10"	"FAM122C"	chrX	+	133948800	133948879	133941222	133941738	133963255	133963312
1717	"ENSG00000156500.10"	"FAM122C"	chrX	+	133981412	133981505	133979376	133979431	133986829	133986926
1718	"ENSG00000156500.10"	"FAM122C"	chrX	+	133981412	133981505	133979376	133979431	133988120	133988621
1720	"ENSG00000156500.10"	"FAM122C"	chrX	+	133983196	133983258	133981412	133981505	133986829	133986926
1721	"ENSG00000156500.10"	"FAM122C"	chrX	+	133986829	133986926	133979376	133979431	133988120	133988213
1722	"ENSG00000156500.10"	"FAM122C"	chrX	+	133986829	133986926	133981412	133981505	133988120	133988213
1742	"ENSG00000188706.8"	"ZDHHC9"	chrX	-	128975754	128975932	128962956	128963117	128977671	128977885
1744	"ENSG00000102038.11"	"SMARCA1"	chrX	-	128645780	128645960	128641917	128642073	128649663	128649764
1764	"ENSG00000250423.2"	"KIAA1210"	chrX	-	118227951	118228059	118227629	118227738	118230456	118230654
1765	"ENSG00000250423.2"	"KIAA1210"	chrX	-	118230456	118230654	118227629	118227738	118238954	118239110
1781	"ENSG00000101901.6"	"ALG13"	chrX	+	110932314	110932425	110928192	110928331	110951254	110951621
1782	"ENSG00000101901.6"	"ALG13"	chrX	+	110951254	110951621	110932314	110932425	110952192	110952276
1783	"ENSG00000101901.6"	"ALG13"	chrX	+	110964830	110964939	110963322	110963398	110966020	110966085
1785	"ENSG00000101901.6"	"ALG13"	chrX	+	110966020	110966085	110963322	110963398	110967025	110967105
1789	"ENSG00000101901.6"	"ALG13"	chrX	+	111000815	111000990	110995973	110996058	111002961	111003032
1793	"ENSG00000068366.15"	"ACSL4"	chrX	-	108939372	108939425	108926364	108926601	108976367	108976442
1794	"ENSG00000068366.15"	"ACSL4"	chrX	-	108939372	108939425	108926364	108926604	108976367	108976442
1797	"ENSG00000188153.8"	"COL4A5"	chrX	+	107935977	107936155	107930711	107930924	107938036	107938151
1798	"ENSG00000188153.8"	"COL4A5"	chrX	+	107938036	107938151	107930711	107930924	107939526	107940166
1808	"ENSG00000101842.9"	"VSIG1"	chrX	+	107319306	107319448	107316479	107316599	107320277	107322327
1810	"ENSG00000089682.12"	"RBM41"	chrX	-	106331964	106332069	106312539	106312632	106356626	106356698
1813	"ENSG00000133138.15"	"TBC1D8B"	chrX	+	106082537	106082687	106070399	106070567	106083277	106083428
1814	"ENSG00000133138.15"	"TBC1D8B"	chrX	+	106082555	106082687	106070399	106070567	106083277	106083428
1817	"ENSG00000123572.12"	"NRK"	chrX	+	105189863	105190007	105187932	105188033	105190306	105190456
1824	"ENSG00000123562.12"	"MORF4L2"	chrX	-	102933426	102933548	102931753	102931979	102940098	102940188
1828	"ENSG00000123562.12"	"MORF4L2"	chrX	-	102939608	102939657	102933426	102933548	102940098	102940188
1831	"ENSG00000133142.13"	"TCEAL4"	chrX	+	102840786	102841219	102840460	102840552	102841576	102842622
1832	"ENSG00000133142.13"	"TCEAL4"	chrX	+	102840897	102841219	102840490	102840552	102841576	102841877
1833	"ENSG00000133142.13"	"TCEAL4"	chrX	+	102841146	102841219	102840440	102840552	102841576	102841833
1836	"ENSG00000204065.2"	"TCEAL5"	chrX	-	102530202	102530270	102528618	102529518	102531600	102531800
1839	"ENSG00000133169.5"	"BEX1"	chrX	-	102318569	102318659	102317578	102318207	102319023	102319168
1854	"ENSG00000271147.3"	"RP4-769N13.6"	chrX	+	101894327	101894461	101860409	101860581	101904881	101905073
1858	"ENSG00000204071.5"	"TCEAL6"	chrX	-	101396685	101396758	101395447	101396327	101397324	101397477
1875	"ENSG00000188917.10"	"TRMT2B"	chrX	-	100306239	100306355	100297030	100297301	100306772	100307105
1876	"ENSG00000188917.10"	"TRMT2B"	chrX	-	100306239	100306722	100297030	100297301	100306805	100307072
1877	"ENSG00000188917.10"	"TRMT2B"	chrX	-	100306632	100306722	100297030	100297301	100306805	100307043
1894	"ENSG00000188419.9"	"CHM"	chrX	-	85236740	85236813	85233659	85233895	85282494	85282561
1902	"ENSG00000072133.6"	"RPS6KA6"	chrX	-	83403049	83403131	83401985	83402066	83411082	83411199
1908	"ENSG00000102158.15"	"MAGT1"	chrX	-	77110997	77111087	77109397	77109461	77112229	77112370
1909	"ENSG00000085224.16"	"ATRX"	chrX	-	76937011	76940085	76931720	76931793	76940430	76940498
1918	"ENSG00000094841.9"	"UPRT"	chrX	+	74519569	74519731	74517325	74517388	74520701	74520800
1919	"ENSG00000131269.11"	"ABCB7"	chrX	-	74288841	74288971	74284904	74285076	74289125	74289289
1930	"ENSG00000067177.10"	"PHKA1"	chrX	-	71895919	71896000	71887224	71887323	71904347	71904430
1941	"ENSG00000147162.9"	"OGT"	chrX	+	70782979	70783096	70782696	70782867	70783178	70783349
1944	"ENSG00000147130.10"	"ZMYM3"	chrX	-	70471027	70471094	70470281	70470576	70471407	70471451
1945	"ENSG00000147130.10"	"ZMYM3"	chrX	-	70471027	70471100	70470281	70470576	70471407	70471451
1965	"ENSG00000089472.12"	"HEPH"	chrX	+	65420381	65420594	65418719	65418870	65423205	65423419
1974	"ENSG00000131089.9"	"ARHGEF9"	chrX	-	62921369	62921522	62917004	62917184	62923049	62923164
1975	"ENSG00000131089.9"	"ARHGEF9"	chrX	-	62923049	62923164	62917004	62917184	62926137	62926329
1976	"ENSG00000131089.9"	"ARHGEF9"	chrX	-	62944411	62944591	62926137	62926329	62974194	62974556
1978	"ENSG00000131089.9"	"ARHGEF9"	chrX	-	62951885	62952190	62944411	62944591	62974194	62974556
1995	"ENSG00000130119.11"	"GNL3L"	chrX	+	54578264	54578407	54578000	54578175	54578724	54578861
2000	"ENSG00000086758.11"	"HUWE1"	chrX	-	53585931	53586021	53585615	53585770	53586314	53586493
2001	"ENSG00000086758.11"	"HUWE1"	chrX	-	53591534	53591683	53590706	53590782	53592027	53592200
2008	"ENSG00000124313.8"	"IQSEC2"	chrX	-	53308745	53308841	53284981	53285243	53310677	53310776
2009	"ENSG00000124313.8"	"IQSEC2"	chrX	-	53308745	53308841	53284981	53285243	53321076	53321106
2032	"ENSG00000068400.9"	"GRIPAP1"	chrX	-	48849839	48849990	48847337	48847522	48853661	48853769
2042	"ENSG00000147155.6"	"EBP"	chrX	+	48380580	48380640	48380256	48380295	48382310	48382460
2044	"ENSG00000102312.16"	"PORCN"	chrX	+	48367811	48368095	48367353	48367491	48368171	48368344
2056	"ENSG00000126756.7"	"UXT"	chrX	-	47516581	47516689	47511479	47511543	47517180	47517262
2060	"ENSG00000182872.11"	"RBM10"	chrX	+	47034417	47034491	47032526	47032596	47035898	47035985
2062	"ENSG00000147050.10"	"KDM6A"	chrX	+	44910953	44911047	44896899	44896934	44913073	44913200
2067	"ENSG00000147050.10"	"KDM6A"	chrX	+	44949967	44950109	44948987	44949175	44966654	44966781
2072	"ENSG00000069535.12"	"MAOB"	chrX	-	43628553	43628665	43627900	43627963	43634421	43634519
2083	"ENSG00000180182.6"	"MED14"	chrX	-	40525971	40526103	40523558	40523741	40531112	40531224
2094	"ENSG00000156313.8"	"RPGR"	chrX	-	38163887	38164043	38160499	38160624	38169867	38170026
2116	"ENSG00000157625.11"	"TAB3"	chrX	-	30864667	30864761	30861082	30861166	30870894	30871004
2125	"ENSG00000101868.6"	"POLA1"	chrX	+	24744097	24744172	24742451	24742568	24745049	24745188
2133	"ENSG00000130741.6"	"EIF2S3"	chrX	+	24091207	24091380	24089674	24089844	24094838	24096088
2135	"ENSG00000184831.9"	"APOO"	chrX	-	23898961	23899069	23897031	23897151	23925810	23926020
2139	"ENSG00000123131.8"	"PRDX4"	chrX	+	23689645	23689763	23685562	23685928	23693106	23693223
2155	"ENSG00000131828.9"	"PDHA1"	chrX	+	19371199	19371291	19369377	19369525	19373466	19373622
2162	"ENSG00000131831.13"	"RAI2"	chrX	-	17855656	17855850	17818170	17820154	17878628	17878827
2164	"ENSG00000131831.13"	"RAI2"	chrX	-	17855656	17855853	17818170	17820154	17878628	17878827
2166	"ENSG00000102054.13"	"RBBP7"	chrX	-	16871804	16871965	16870871	16870998	16875716	16875725
2170	"ENSG00000169239.8"	"CA5B"	chrX	+	15763753	15763833	15739619	15739715	15768093	15768288
2172	"ENSG00000087842.6"	"PIR"	chrX	-	15444028	15444113	15425627	15425672	15473970	15474177
2173	"ENSG00000087842.6"	"PIR"	chrX	-	15477779	15477863	15473970	15474177	15497851	15497944
2195	"ENSG00000002586.13"	"CD99"	chrX	+	2632462	2632495	2609219	2609468	2637701	2637746
2197	"ENSG00000002586.13"	"CD99"	chrX	+	2640667	2640715	2638396	2638465	2641354	2641405
2198	"ENSG00000002586.13"	"CD99"	chrX	+	2644300	2644414	2641354	2641405	2656240	2656297
2202	"ENSG00000169093.10"	"ASMTL"	chrX	-	1531624	1531747	1522031	1522382	1536865	1537009
2220	"ENSG00000254413.4"	"CHKB-CPT1B"	chr22	-	51018155	51018259	51017854	51017936	51018618	51018845
